superkingdom	assembly_level	genome_size
viral	Complete Genome	0.00230217
viral	Complete Genome	0.002305984
viral	Complete Genome	0.002307892
viral	Complete Genome	0.002309799
viral	Complete Genome	0.002313614
viral	Complete Genome	0.002314568
viral	Complete Genome	0.002314568
viral	Complete Genome	0.002314568
viral	Complete Genome	0.002315521
viral	Complete Genome	0.002316475
viral	Complete Genome	0.002317429
viral	Complete Genome	0.002318382
viral	Complete Genome	0.002324104
viral	Complete Genome	0.002325058
viral	Complete Genome	0.002326965
viral	Complete Genome	0.002328873
viral	Complete Genome	0.002328873
viral	Complete Genome	0.00233078
viral	Complete Genome	0.002335548
viral	Complete Genome	0.002335548
viral	Complete Genome	0.002335548
viral	Complete Genome	0.002337456
viral	Complete Genome	0.002340317
viral	Complete Genome	0.00234127
viral	Complete Genome	0.002344131
viral	Complete Genome	0.002346992
viral	Complete Genome	0.002346992
viral	Complete Genome	0.002347946
viral	Complete Genome	0.002354622
viral	Complete Genome	0.002356529
viral	Complete Genome	0.00235939
viral	Complete Genome	0.002361298
viral	Complete Genome	0.002362251
viral	Complete Genome	0.002362251
viral	Complete Genome	0.002364159
viral	Complete Genome	0.002368927
viral	Complete Genome	0.002371788
viral	Complete Genome	0.002372742
viral	Complete Genome	0.002378464
viral	Complete Genome	0.002379417
viral	Complete Genome	0.002380371
viral	Complete Genome	0.002381325
viral	Complete Genome	0.002381325
viral	Complete Genome	0.002382278
viral	Complete Genome	0.002387047
viral	Complete Genome	0.002388954
viral	Complete Genome	0.002390862
viral	Complete Genome	0.002393723
viral	Complete Genome	0.002399445
viral	Complete Genome	0.002401352
viral	Complete Genome	0.002404213
viral	Complete Genome	0.00240612
viral	Complete Genome	0.002407074
viral	Complete Genome	0.002407074
viral	Complete Genome	0.002410889
viral	Complete Genome	0.002417564
viral	Complete Genome	0.002422333
viral	Complete Genome	0.002426147
viral	Complete Genome	0.00243187
viral	Complete Genome	0.002434731
viral	Complete Genome	0.002441406
viral	Complete Genome	0.002444267
viral	Complete Genome	0.002445221
viral	Complete Genome	0.002448082
viral	Complete Genome	0.002449989
viral	Complete Genome	0.002453804
viral	Complete Genome	0.002458572
viral	Complete Genome	0.002458572
viral	Complete Genome	0.00246048
viral	Complete Genome	0.00246048
viral	Complete Genome	0.002463341
viral	Complete Genome	0.002466202
viral	Complete Genome	0.002468109
viral	Complete Genome	0.002468109
viral	Complete Genome	0.002469063
viral	Complete Genome	0.002471924
viral	Complete Genome	0.002471924
viral	Complete Genome	0.002475739
viral	Complete Genome	0.0024786
viral	Complete Genome	0.002479553
viral	Complete Genome	0.002482414
viral	Complete Genome	0.002484322
viral	Complete Genome	0.002484322
viral	Complete Genome	0.002490997
viral	Complete Genome	0.002491951
viral	Complete Genome	0.002492905
viral	Complete Genome	0.002493858
viral	Complete Genome	0.002495766
viral	Complete Genome	0.002495766
viral	Complete Genome	0.002497673
viral	Complete Genome	0.00249958
viral	Complete Genome	0.002503395
viral	Complete Genome	0.002503395
viral	Complete Genome	0.002505302
viral	Complete Genome	0.002511024
viral	Complete Genome	0.002513885
viral	Complete Genome	0.002513885
viral	Complete Genome	0.002515793
viral	Complete Genome	0.0025177
viral	Complete Genome	0.0025177
viral	Complete Genome	0.002518654
viral	Complete Genome	0.002521515
viral	Complete Genome	0.002523422
viral	Complete Genome	0.00252533
viral	Complete Genome	0.002527237
viral	Complete Genome	0.002527237
viral	Complete Genome	0.002532005
viral	Complete Genome	0.002532959
viral	Complete Genome	0.002540588
viral	Complete Genome	0.002540588
viral	Complete Genome	0.00254631
viral	Complete Genome	0.002547264
viral	Complete Genome	0.002548218
viral	Complete Genome	0.002549171
viral	Complete Genome	0.002549171
viral	Complete Genome	0.002550125
viral	Complete Genome	0.002552032
viral	Complete Genome	0.002552986
viral	Complete Genome	0.00255394
viral	Complete Genome	0.00255394
viral	Complete Genome	0.002555847
viral	Complete Genome	0.002556801
viral	Complete Genome	0.002558708
viral	Complete Genome	0.002560616
viral	Complete Genome	0.002561569
viral	Complete Genome	0.002561569
viral	Complete Genome	0.002562523
viral	Complete Genome	0.002562523
viral	Complete Genome	0.002563477
viral	Complete Genome	0.002563477
viral	Complete Genome	0.00256443
viral	Complete Genome	0.002565384
viral	Complete Genome	0.002566338
viral	Complete Genome	0.002567291
viral	Complete Genome	0.002569199
viral	Complete Genome	0.002569199
viral	Complete Genome	0.002570152
viral	Complete Genome	0.002571106
viral	Complete Genome	0.00257206
viral	Complete Genome	0.00257206
viral	Complete Genome	0.002575874
viral	Complete Genome	0.002576828
viral	Complete Genome	0.002576828
viral	Complete Genome	0.002577782
viral	Complete Genome	0.002578735
viral	Complete Genome	0.002578735
viral	Complete Genome	0.00258255
viral	Complete Genome	0.002583504
viral	Complete Genome	0.002584457
viral	Complete Genome	0.002586365
viral	Complete Genome	0.002586365
viral	Complete Genome	0.002586365
viral	Complete Genome	0.002587318
viral	Complete Genome	0.002588272
viral	Complete Genome	0.002588272
viral	Complete Genome	0.002588272
viral	Complete Genome	0.002589226
viral	Complete Genome	0.002589226
viral	Complete Genome	0.002590179
viral	Complete Genome	0.002590179
viral	Complete Genome	0.002592087
viral	Complete Genome	0.002593994
viral	Complete Genome	0.002594948
viral	Complete Genome	0.002596855
viral	Complete Genome	0.002599716
viral	Complete Genome	0.00260067
viral	Complete Genome	0.00260067
viral	Complete Genome	0.00260067
viral	Complete Genome	0.002601624
viral	Complete Genome	0.002601624
viral	Complete Genome	0.002602577
viral	Complete Genome	0.002602577
viral	Complete Genome	0.002603531
viral	Complete Genome	0.002603531
viral	Complete Genome	0.002603531
viral	Complete Genome	0.002605438
viral	Complete Genome	0.002605438
viral	Complete Genome	0.002606392
viral	Complete Genome	0.002606392
viral	Complete Genome	0.002607346
viral	Complete Genome	0.002608299
viral	Complete Genome	0.002609253
viral	Complete Genome	0.002609253
viral	Complete Genome	0.00261116
viral	Complete Genome	0.002612114
viral	Complete Genome	0.002612114
viral	Complete Genome	0.002614021
viral	Complete Genome	0.002614021
viral	Complete Genome	0.002614975
viral	Complete Genome	0.002619743
viral	Complete Genome	0.002622604
viral	Complete Genome	0.002622604
viral	Complete Genome	0.002622604
viral	Complete Genome	0.002624512
viral	Complete Genome	0.002624512
viral	Complete Genome	0.002626419
viral	Complete Genome	0.002627373
viral	Complete Genome	0.002627373
viral	Complete Genome	0.002628326
viral	Complete Genome	0.00262928
viral	Complete Genome	0.00262928
viral	Complete Genome	0.00262928
viral	Complete Genome	0.00262928
viral	Complete Genome	0.002630234
viral	Complete Genome	0.002631187
viral	Complete Genome	0.002632141
viral	Complete Genome	0.002633095
viral	Complete Genome	0.002633095
viral	Complete Genome	0.002633095
viral	Complete Genome	0.002638817
viral	Complete Genome	0.002639771
viral	Complete Genome	0.002639771
viral	Complete Genome	0.002639771
viral	Complete Genome	0.002639771
viral	Complete Genome	0.002640724
viral	Complete Genome	0.002641678
viral	Complete Genome	0.002642632
viral	Complete Genome	0.002642632
viral	Complete Genome	0.002643585
viral	Complete Genome	0.002643585
viral	Complete Genome	0.002645493
viral	Complete Genome	0.002645493
viral	Complete Genome	0.002645493
viral	Complete Genome	0.0026474
viral	Complete Genome	0.002648354
viral	Complete Genome	0.002648354
viral	Complete Genome	0.002650261
viral	Complete Genome	0.002650261
viral	Complete Genome	0.002651215
viral	Complete Genome	0.002652168
viral	Complete Genome	0.002653122
viral	Complete Genome	0.002653122
viral	Complete Genome	0.002654076
viral	Complete Genome	0.002654076
viral	Complete Genome	0.002654076
viral	Complete Genome	0.002655029
viral	Complete Genome	0.002655983
viral	Complete Genome	0.002655983
viral	Complete Genome	0.002661705
viral	Complete Genome	0.002662659
viral	Complete Genome	0.002662659
viral	Complete Genome	0.002664566
viral	Complete Genome	0.002664566
viral	Complete Genome	0.002664566
viral	Complete Genome	0.00266552
viral	Complete Genome	0.002666473
viral	Complete Genome	0.002669334
viral	Complete Genome	0.002670288
viral	Complete Genome	0.002672195
viral	Complete Genome	0.002674103
viral	Complete Genome	0.002677917
viral	Complete Genome	0.002680779
viral	Complete Genome	0.002680779
viral	Complete Genome	0.002681732
viral	Complete Genome	0.002682686
viral	Complete Genome	0.00268364
viral	Complete Genome	0.00268364
viral	Complete Genome	0.002684593
viral	Complete Genome	0.002685547
viral	Complete Genome	0.002686501
viral	Complete Genome	0.002686501
viral	Complete Genome	0.002687454
viral	Complete Genome	0.002688408
viral	Complete Genome	0.002689362
viral	Complete Genome	0.002689362
viral	Complete Genome	0.002691269
viral	Complete Genome	0.002691269
viral	Complete Genome	0.00269413
viral	Complete Genome	0.002695084
viral	Complete Genome	0.002696037
viral	Complete Genome	0.002700806
viral	Complete Genome	0.002700806
viral	Complete Genome	0.002700806
viral	Complete Genome	0.002701759
viral	Complete Genome	0.002701759
viral	Complete Genome	0.002702713
viral	Complete Genome	0.002703667
viral	Complete Genome	0.00270462
viral	Complete Genome	0.00270462
viral	Complete Genome	0.00270462
viral	Complete Genome	0.00270462
viral	Complete Genome	0.00270462
viral	Complete Genome	0.002705574
viral	Complete Genome	0.002708435
viral	Complete Genome	0.002708435
viral	Complete Genome	0.002709389
viral	Complete Genome	0.002710342
viral	Complete Genome	0.002711296
viral	Complete Genome	0.002711296
viral	Complete Genome	0.002711296
viral	Complete Genome	0.002711296
viral	Complete Genome	0.00271225
viral	Complete Genome	0.00271225
viral	Complete Genome	0.00271225
viral	Complete Genome	0.00271225
viral	Complete Genome	0.002713203
viral	Complete Genome	0.002713203
viral	Complete Genome	0.002713203
viral	Complete Genome	0.002713203
viral	Complete Genome	0.002713203
viral	Complete Genome	0.002713203
viral	Complete Genome	0.002713203
viral	Complete Genome	0.002713203
viral	Complete Genome	0.002713203
viral	Complete Genome	0.002714157
viral	Complete Genome	0.002714157
viral	Complete Genome	0.002714157
viral	Complete Genome	0.002714157
viral	Complete Genome	0.002715111
viral	Complete Genome	0.002717018
viral	Complete Genome	0.002717018
viral	Complete Genome	0.002717018
viral	Complete Genome	0.002717972
viral	Complete Genome	0.002717972
viral	Complete Genome	0.002717972
viral	Complete Genome	0.002717972
viral	Complete Genome	0.002718925
viral	Complete Genome	0.002719879
viral	Complete Genome	0.002719879
viral	Complete Genome	0.002719879
viral	Complete Genome	0.002720833
viral	Complete Genome	0.002720833
viral	Complete Genome	0.002720833
viral	Complete Genome	0.002720833
viral	Complete Genome	0.002720833
viral	Complete Genome	0.002721786
viral	Complete Genome	0.002721786
viral	Complete Genome	0.002721786
viral	Complete Genome	0.002721786
viral	Complete Genome	0.002721786
viral	Complete Genome	0.002721786
viral	Complete Genome	0.00272274
viral	Complete Genome	0.00272274
viral	Complete Genome	0.00272274
viral	Complete Genome	0.00272274
viral	Complete Genome	0.002723694
viral	Complete Genome	0.002723694
viral	Complete Genome	0.002723694
viral	Complete Genome	0.002723694
viral	Complete Genome	0.002724648
viral	Complete Genome	0.002725601
viral	Complete Genome	0.002725601
viral	Complete Genome	0.002725601
viral	Complete Genome	0.002725601
viral	Complete Genome	0.002725601
viral	Complete Genome	0.002726555
viral	Complete Genome	0.002726555
viral	Complete Genome	0.002726555
viral	Complete Genome	0.002726555
viral	Complete Genome	0.002726555
viral	Complete Genome	0.002727509
viral	Complete Genome	0.002727509
viral	Complete Genome	0.002727509
viral	Complete Genome	0.002727509
viral	Complete Genome	0.002728462
viral	Complete Genome	0.002728462
viral	Complete Genome	0.002728462
viral	Complete Genome	0.002728462
viral	Complete Genome	0.002728462
viral	Complete Genome	0.002728462
viral	Complete Genome	0.002729416
viral	Complete Genome	0.002729416
viral	Complete Genome	0.002729416
viral	Complete Genome	0.00273037
viral	Complete Genome	0.00273037
viral	Complete Genome	0.00273037
viral	Complete Genome	0.00273037
viral	Complete Genome	0.00273037
viral	Complete Genome	0.002731323
viral	Complete Genome	0.002732277
viral	Complete Genome	0.002732277
viral	Complete Genome	0.002732277
viral	Complete Genome	0.002732277
viral	Complete Genome	0.002732277
viral	Complete Genome	0.002733231
viral	Complete Genome	0.002733231
viral	Complete Genome	0.002733231
viral	Complete Genome	0.002733231
viral	Complete Genome	0.002733231
viral	Complete Genome	0.002733231
viral	Complete Genome	0.002734184
viral	Complete Genome	0.002734184
viral	Complete Genome	0.002734184
viral	Complete Genome	0.002734184
viral	Complete Genome	0.002734184
viral	Complete Genome	0.002734184
viral	Complete Genome	0.002734184
viral	Complete Genome	0.002734184
viral	Complete Genome	0.002734184
viral	Complete Genome	0.002734184
viral	Complete Genome	0.002734184
viral	Complete Genome	0.002735138
viral	Complete Genome	0.002735138
viral	Complete Genome	0.002735138
viral	Complete Genome	0.002735138
viral	Complete Genome	0.002735138
viral	Complete Genome	0.002735138
viral	Complete Genome	0.002735138
viral	Complete Genome	0.002735138
viral	Complete Genome	0.002736092
viral	Complete Genome	0.002736092
viral	Complete Genome	0.002736092
viral	Complete Genome	0.002736092
viral	Complete Genome	0.002737045
viral	Complete Genome	0.002737045
viral	Complete Genome	0.002737045
viral	Complete Genome	0.002737045
viral	Complete Genome	0.002737999
viral	Complete Genome	0.002737999
viral	Complete Genome	0.002737999
viral	Complete Genome	0.002737999
viral	Complete Genome	0.002737999
viral	Complete Genome	0.002737999
viral	Complete Genome	0.002737999
viral	Complete Genome	0.002738953
viral	Complete Genome	0.002738953
viral	Complete Genome	0.002738953
